0.0, 384.56250, 83.99
0.5, 383.62151, 82.21
1.0, 383.20425, 84.34
1.5, 382.56499, 84.34
2.0, 382.56499, 84.34
2.5, 382.07756, 84.34
3.0, 382.07756, 84.34
3.5, 381.66937, 84.34
4.0, 381.66937, 84.34
4.5, 381.32714, 84.34
5.0, 381.32714, 84.34
5.5, 381.01330, 84.34
6.0, 381.01330, 84.34
6.5, 380.73741, 84.34
7.0, 380.73741, 84.34
7.5, 380.46614, 84.34
8.0, 380.46614, 84.34
8.5, 380.22205, 84.34
9.0, 380.22205, 84.34
9.5, 379.98552, 84.34
